export_res_ 1,export_res_ 2,export_res_ 3,export_res_ 4,export_res_ 5,export_res_ 6,export_res_ 7,export_res_ 8,export_res_ 9,export_res_10,export_res_11,export_res_12,export_res_13,export_res_14,export_res_15,export_res_16,export_res_17,export_res_18,export_res_19,export_res_20,export_res_21,export_res_22,export_res_23,export_res_24,export_res_25,export_res_26,export_res_27,export_res_28,export_res_29,export_res_30,export_res_31,export_res_32,export_res_33,export_res_34,export_res_35,export_res_36,export_res_37,export_res_38,export_res_39,export_res_40,export_res_41
103.6627,32.07803,2.294801,-23.48686,-18.87048,-14.61258,-10.02016,-8.826328,-6.929153,0.2235734,-0.1646298,1.684212,3.977852,3.208908,3.597119,5.346378,4.527496,5.415681,3.511082,4.598145,2.88548,1.985482,1.897565,3.130354,-0.7581694,0.159103,0.5959253,0.04338579,1.964357,2.897593,2.821882,4.849288,6.785373,6.292909,4.884399,5.468499,7.404253,4.619688,7.667998,11.03794,10.20599
103.6627,32.07803,1.214538,-22.21924,-19.55752,-14.58201,-8.620163,-6.126332,0.7518523,1.422675,0.6206163,1.292807,2.30208,2.337338,4.21055,3.597523,2.572465,3.312406,3.588648,2.392898,3.855649,2.519581,1.904755,-1.154354,-1.022938,-0.2579049,2.059001,-1.29856,-1.333057,-0.816048,1.3525,3.378694,4.666013,3.857073,5.450771,5.732838,4.47286,2.217689,8.248775,10.78339,5.034411
103.6626,32.07803,0.1595978,-21.15115,-14.13524,-12.37572,-9.122119,-5.295587,0.7183185,2.700139,4.103831,2.524798,2.859438,2.309087,7.926723,3.812256,2.731433,3.530698,10.26471,-4.043106,4.09451,1.862015,0.234665,-1.532381,-1.306903,-0.2869073,2.724492,-1.712211,-0.7040412,-3.949407,1.137076,3.515658,5.473881,1.899228,4.327942,5.674499,4.550948,1.001062,8.586645,8.782825,4.966122
103.6626,32.07804,-0.3491322,-19.04078,-10.11297,-10.06029,-6.857295,-5.177843,0.3229299,6.475833,10.78276,2.07883,7.439709,3.599735,10.15194,6.392608,5.487521,1.78792,4.31329,6.51471,1.874448,2.304283,-1.92163,0.2011775,-0.5014663,-0.08158775,-0.6451546,-0.3963441,2.92576,-1.658245,2.013566,2.651794,3.687322,2.10392,3.981533,5.11149,1.407997,-0.993308,6.627627,7.629755,7.696231
103.6626,32.07804,-1.502549,-2.768619,-3.877575,0.1604352,-7.418839,7.729199,1.831982,2.743563,-4.641825,2.671702,6.469285,5.817261,7.920784,7.731378,6.701334,1.58945,5.75035,5.021535,0.8022361,4.065606,-1.583131,-0.704515,0.2882627,0.2694995,-1.426543,-1.881485,0.843691,1.062095,4.008193,3.526952,4.636806,2.286806,5.909445,5.475383,0.8116083,0.1440924,5.723297,6.129457,6.245343
103.6625,32.07805,0.121019,-20.10829,-16.9913,-12.73719,-8.59185,-5.726372,4.211891,3.909557,6.370243,4.143169,4.85776,6.939925,5.256918,4.943545,3.932991,2.927552,3.970741,2.686572,3.559979,1.916126,0.2880354,0.5033753,-0.2105202,-0.6524115,-2.407923,0.2575681,-1.36423,0.8615659,-0.05057589,1.149211,3.58799,3.152451,4.971757,4.047626,0.4679189,3.805496,9.96298,10.64518,3.424333
103.6625,32.07805,-0.123288,-19.71267,-17.49972,-13.18757,-6.53828,-1.908895,3.058695,4.417169,4.640787,4.602262,7.894838,7.931379,4.759724,5.388499,4.293376,3.923476,2.785731,3.420592,3.4606,2.569876,0.3545242,-1.401346,0.3302615,0.1019547,-0.9859301,-0.4726533,-1.834353,-0.2464639,-0.4123107,2.127449,2.206216,2.613721,3.468386,3.190461,2.340971,3.743203,8.278754,8.411366,1.734962
103.6625,32.07806,1.121941,-21.05399,-16.24896,-14.41885,-8.387053,-4.032079,0.2300021,1.699031,1.608219,3.483718,6.061409,7.16533,3.105458,4.019375,3.033955,2.869242,5.756763,4.257843,3.196695,1.914806,-1.138034,0.4340789,-2.226103,1.074536,0.5655032,-1.260497,-1.396983,-0.6332653,-0.7831945,1.080329,2.23719,2.320106,6.04799,6.775894,7.022262,4.663558,7.536498,7.246697,2.371437
103.6625,32.07806,1.622847,-21.13335,-18.2188,-16.2134,-12.79245,-8.378314,-2.237909,0.6224368,2.117893,6.50133,5.18468,6.383672,4.470243,4.584643,3.579344,3.468963,3.262307,3.345891,4.703835,2.997004,-0.06690975,0.3351233,-1.215305,-0.1529699,-1.415892,-2.969397,-2.126349,-0.7590556,-0.06081513,1.076379,2.549423,2.725351,5.395921,6.282131,5.769456,5.877751,6.624165,9.356193,3.334265
103.6624,32.07806,0.2305074,-19.29153,-17.28113,-13.6394,-8.681728,-6.912846,-0.576899,1.525722,4.097905,6.405925,6.539956,6.100202,6.585512,6.304799,5.234693,4.996181,1.652997,2.924449,3.553931,2.337259,0.5645772,0.2820224,0.1079362,0.4487379,-1.690027,-1.078646,-0.1175776,1.331363,2.075216,4.014334,3.718261,4.320754,5.933148,4.972762,6.803691,5.53067,7.600036,11.1706,3.018181
103.6624,32.07807,-0.6706378,-18.4649,-13.27103,-11.65119,-5.746934,-5.108692,2.153636,1.767991,2.910497,4.929352,6.475451,6.09329,4.704226,4.780509,3.6401,4.994868,2.082144,3.400699,2.705133,3.896529,-0.8741792,1.271136,-0.5582253,1.656085,1.318989,0.1124213,2.243692,2.798621,3.506608,4.236225,2.658869,4.063866,5.933733,4.663909,6.989233,4.52907,8.228765,10.39448,0.03743376
103.6624,32.07807,-1.067114,-17.81945,-14.07121,-12.48979,-7.021813,-3.795618,2.281695,3.167876,3.920327,5.660251,5.458168,6.952737,2.65977,3.249614,1.881171,3.024913,2.236672,2.265559,5.066864,4.044743,0.02808058,0.7147585,-0.01334154,-0.9224689,-4.373421,-3.827031,-0.6431972,-1.151744,0.7106307,3.091787,1.304221,0.2591108,1.417131,4.681657,4.450464,3.186555,10.36508,10.92797,-6.471941
103.6623,32.07808,-2.687128,-14.87609,-12.64944,-9.813594,-5.19974,0.5816019,5.783134,7.035104,7.503016,5.993969,7.827464,5.734601,4.404035,5.83911,4.597809,3.70997,2.271952,1.854252,5.034842,1.305017,1.029184,-0.202796,0.2591403,-1.640971,-3.626723,-2.122046,-1.952167,-1.465096,-0.5207373,2.202704,2.317808,0.3591692,2.60799,2.136772,2.124372,2.352487,3.381876,2.168874,-3.858325
103.6622,32.07809,-1.340507,-16.4479,-14.98326,-12.51668,-7.773591,-3.611148,1.033117,3.600501,5.267951,3.284853,7.043964,5.895642,7.561584,5.862939,4.433234,1.876826,3.908659,4.302603,3.653866,2.867873,0.4334222,-1.153486,-0.3467832,-1.255681,-3.967384,-4.325515,-5.352561,-1.184189,-2.607831,-0.9520111,0.4013806,1.197552,0.5306414,1.96839,1.035238,3.198017,3.2304,6.461399,0.4373201
103.6622,32.0781,-2.713993,-14.21875,-13.70993,-9.253989,-4.45591,-2.409008,1.571954,6.398524,6.620131,4.735583,6.765631,5.261457,7.114597,6.456026,5.103149,4.174964,1.63325,3.44959,4.134131,1.490295,0.5843843,-1.311234,-0.1505811,-1.371348,-2.655873,-1.062611,-1.654136,1.482698,0.3126196,2.241426,1.064768,0.3961547,-0.02154767,1.483394,0.9322756,3.319606,2.790847,7.552276,-1.727518
103.6622,32.0781,-0.8274465,-16.70586,-15.41136,-10.92251,-3.03924,0.2495935,0.9917684,4.683676,5.247097,1.111994,9.189222,8.514628,3.510513,5.300526,4.213601,2.012562,4.110708,4.609837,1.673118,4.817731,1.931082,1.281236,-1.173161,2.060825,0.9170104,1.324957,4.498458,6.559965,2.177125,6.795397,5.096382,4.733576,6.511027,3.233552,4.757157,6.319996,9.487423,8.864402,7.39896
103.6621,32.07811,-1.242539,-17.65883,-14.52526,-12.55983,-9.080043,-3.79774,0.9474439,2.692825,2.667918,5.024875,6.227102,7.203182,6.728161,5.898643,4.655482,4.379251,2.908901,4.040465,2.740504,2.606287,1.954867,-0.1628998,-3.123333,-0.0989324,-0.9815892,-2.442773,-0.04787282,-0.6412336,0.4155109,1.532062,1.772036,1.296409,3.175112,3.085291,1.421674,3.620821,3.777033,6.162003,1.436527
103.6621,32.07811,0.0262832,-17.65829,-15.46443,-12.19486,-10.3018,-6.335735,-0.4802691,3.666989,3.475308,4.816899,6.527727,6.342223,6.61372,4.206182,2.93371,5.033091,2.589859,5.776968,3.701071,1.581285,3.377241,-0.7673269,-0.8375662,-1.042913,-0.2514267,-2.679199,-1.032526,-1.233319,0.3565947,2.98215,1.85121,3.390315,2.248295,4.459031,2.860215,4.062758,4.894048,7.827855,2.317917
103.662,32.07812,-1.499724,-16.28166,-14.28279,-12.21953,-6.610955,-2.15571,-0.9860058,4.479693,3.980965,3.768655,5.898956,6.478913,10.27713,9.255424,8.097887,0.949395,3.617358,3.61702,1.422041,3.188819,-0.8590255,-2.448454,1.046956,-4.988913,-3.299946,-4.758261,-5.529026,-3.398483,-0.4802391,-1.651553,0.3310592,0.2977274,5.226491,3.204325,4.893951,0.05435746,4.755844,3.772915,1.750669
103.6638,32.07798,-1.067685,-25.52614,-25.80494,-7.819767,-8.374123,-11.36484,-5.023184,0.6067675,-1.450212,1.019841,2.952845,6.028382,4.924277,1.561051,0.6456344,9.741261,-0.277814,1.790994,8.850736,3.349593,-0.2782297,3.043839,-1.513136,-3.390306,-4.797694,0.7606803,6.413448,4.197769,-0.8534023,8.563266,7.754557,2.735342,4.091075,2.395416,-4.913194,6.921988,5.294467,9.98085,1.931227
103.6638,32.07799,2.211991,-27.11656,-25.55768,-16.83129,-13.29824,-10.80026,-6.284267,-0.598252,-2.065952,-2.112442,1.558868,2.102364,2.688035,2.685249,2.048083,4.812828,2.478991,4.235358,6.310203,2.82781,-0.9821112,-2.295016,-0.9203242,-4.275556,-5.447641,0.1363367,2.13481,0.1969745,2.011249,6.258558,7.925303,3.981766,6.288091,8.988603,3.036494,4.200941,11.22774,8.488428,0.03056199
103.6637,32.078,1.620132,-26.73006,-25.44138,-14.26262,-13.52856,-11.33037,-4.564786,-2.367383,-1.23844,-0.01923305,4.56126,6.52796,7.169138,4.976424,4.27672,2.231483,5.193336,2.182531,2.908073,3.934605,1.209275,0.9611697,-1.276065,0.06843353,2.676972,-0.04331212,3.920931,1.955781,2.74738,9.369037,7.650041,2.812518,3.419864,6.304198,2.934654,5.129533,9.231649,8.767963,10.27907
103.6637,32.078,2.283166,-25.04168,-19.72954,-13.8076,-13.13667,-10.07155,-3.654274,-3.874327,-1.237261,4.948995,6.922019,10.29461,5.015009,5.453422,4.908342,5.283617,5.575781,7.461595,-0.1056042,2.24543,4.953039,0.3433337,-0.8064275,-5.908728,1.382306,4.327801,3.788795,8.474664,5.926072,10.27274,5.673098,4.442907,7.346541,6.261672,6.042675,7.272897,7.088513,12.14666,5.042224
103.6636,32.07802,1.802168,-24.52874,-24.83553,-16.29414,-10.42599,-9.069364,-1.501752,0.1784007,1.241519,-6.098109,-2.188551,1.433329,-2.495104,1.78119,0.874101,0.01501265,2.339302,1.243848,3.414684,5.428965,6.012856,-1.943125,-0.6994216,1.840049,-6.240049,-5.172975,-3.138732,3.800358,-3.545472,4.455943,0.5154435,0.2053048,5.69194,5.712841,3.142225,6.75234,5.603738,12.04084,0.8035904
103.6636,32.07802,2.420414,-24.76534,-21.87877,-15.35748,-9.528574,-8.943007,-1.490076,-1.218607,0.3661673,-0.1291097,0.7645908,3.705255,-8.713299,5.620028,4.884027,3.114664,2.203373,2.82596,3.569128,4.037753,3.443395,-0.5463527,0.09445574,1.676132,-0.6969696,-0.4103592,-2.725273,5.597259,-3.291271,6.221393,4.257277,8.718028,7.114776,4.461746,3.81984,7.459154,7.604489,12.79346,12.74532
103.6635,32.07803,2.223826,-22.4444,-20.9853,-14.44778,-9.307654,-7.521468,-4.617113,-0.4399762,-1.443612,-0.5895265,1.491194,4.898663,7.140218,5.386982,4.553929,5.253452,2.521005,3.152972,2.05336,4.137167,0.676024,-1.184408,-1.751271,1.129948,-1.270423,0.5781165,0.1832248,2.466459,9.407622,4.782275,2.958477,6.184055,6.160641,5.235852,5.445187,6.455289,9.643548,7.405674,10.60006
103.6635,32.07803,3.615169,-29.12604,-20.05497,-20.8039,-10.9558,-11.60679,-7.344162,-5.805525,2.997496,1.011345,4.649515,1.904766,1.498009,4.218865,3.615338,3.461867,3.599851,1.644591,5.651926,3.828964,4.675337,-2.075854,-1.709735,0.5182659,-1.54181,-1.834235,2.647369,0.8256516,2.385264,7.076138,6.958241,6.767743,4.727232,7.042235,6.448258,5.958293,8.650631,10.33776,7.744087
103.6635,32.07804,3.658983,-34.32723,-23.80968,-22.65138,-13.81164,-18.54892,-9.865211,-5.66126,-0.4443707,0.3912524,5.279745,0.3471882,0.963188,4.340878,3.719343,3.632629,6.16643,5.103899,3.18675,1.740817,3.548506,1.093326,-4.738953,-1.097201,0.1907236,-3.284307,0.3545665,1.838306,1.24658,6.048378,6.518727,4.311043,8.484072,4.165035,7.169628,5.673881,7.42495,6.960792,8.00807
103.6634,32.07805,0.829465,-25.64622,-24.07858,-18.63206,-12.09482,-14.0597,-4.658652,-0.9195581,0.9407816,1.329527,0.7419613,1.19849,5.363312,4.811194,3.739962,4.728452,2.471227,2.457261,2.741793,2.141608,2.678143,1.415559,1.624332,-1.40731,-1.175911,-3.22498,-0.1915548,2.325654,0.6417424,4.735608,5.294911,1.148751,5.713676,2.235786,2.745774,4.899296,3.291756,12.39582,9.436915
103.6633,32.07806,2.472274,-21.88516,-20.29176,-15.03876,-9.093328,-9.622766,-5.905757,-3.863894,-0.7839833,3.547938,5.101536,7.378416,4.737616,5.812203,4.959618,6.062955,4.168762,5.508393,2.190001,0.7427145,3.636532,0.8951649,-3.143322,3.800459,-0.4335842,0.4194345,2.110175,5.066619,4.66278,6.129214,6.89032,8.722262,5.689734,5.599913,6.500637,7.733823,8.946097,11.50597,9.789625
103.6633,32.07807,3.785512,-25.46507,-22.07582,-16.77383,-13.07762,-8.949746,-3.403177,-2.161904,-0.6948272,3.178847,4.770035,5.330918,4.874,4.337561,3.543162,3.372108,3.425035,3.976117,3.75542,3.256554,2.161424,-0.1177124,-0.2274292,-0.5864574,-2.543998,-1.237065,-0.7944307,2.03487,2.074524,2.344665,6.084053,5.780921,6.286736,9.072297,6.734557,8.05235,10.56454,11.70931,9.903814
103.6632,32.07807,3.539609,-24.53075,-22.93638,-15.9614,-12.08121,-8.650651,-4.590722,-0.4330875,0.5871414,1.484293,6.520694,5.350198,3.980192,4.786852,3.942684,4.06039,3.484123,4.546956,2.818696,2.880985,1.878152,0.9717667,1.619409,-0.2143549,-1.583008,-2.177028,-1.627243,2.217731,1.940643,4.293689,5.101235,4.718778,6.125238,8.366654,7.460636,5.739773,9.665396,11.09421,9.345379
103.6632,32.07808,2.630246,-23.43144,-22.22254,-14.11576,-22.47695,-16.27212,-5.99935,-0.03984993,-0.4773994,3.250867,9.260998,7.418301,6.629924,7.093957,6.037849,6.928651,3.323162,7.383667,1.808954,2.603056,1.844519,2.121437,-0.6016868,-2.484702,2.257752,1.005505,-1.172496,5.142943,2.926303,4.971269,5.493639,6.358421,6.938847,12.13131,7.07939,0.05710196,3.027303,10.13728,12.11707
103.6632,32.07808,4.053202,-37.97998,-34.37407,-29.31853,-21.81965,-19.98334,-10.14205,-7.342429,-10.67845,3.894887,-8.567973,-2.323191,4.196046,2.621437,2.034158,6.412639,8.848081,2.495726,4.065085,-3.007005,-0.5850325,-0.2454915,-5.456391,-4.744484,-4.690298,-13.98166,-13.57519,-15.28715,-11.2904,-12.87241,-7.482285,-8.738498,-2.220936,-8.030747,-6.144379,-5.815232,-3.943698,1.18106,-6.587713
103.6631,32.07808,4.669776,-26.92111,-21.34383,-15.38435,-11.77835,-10.06573,-0.587195,2.157604,1.509436,11.7684,7.887756,4.372791,6.999145,5.691073,5.306261,4.102818,6.656775,6.740556,2.186897,-1.949279,1.500167,3.819696,-3.523526,0.242949,6.540721,-0.02490042,-2.026397,2.380527,2.883925,3.896145,6.668208,7.562931,9.638595,4.391539,6.028275,6.213375,8.13834,11.15625,5.546397
103.6631,32.07809,7.153816,-26.91686,-19.57781,-14.07152,-16.54597,-10.54206,-2.35728,3.228006,2.098528,9.217811,8.50573,16.54976,11.94307,2.459026,2.384812,2.458485,4.417217,12.47183,3.366765,1.357263,3.947307,-1.873744,-0.5920726,-2.902116,6.029672,1.216642,-3.890594,-1.125364,2.676103,6.430501,4.628334,13.16145,7.943132,6.858364,8.332253,8.919969,9.324714,9.946817,6.790658
103.6627,32.07816,1.830963,-23.86837,-24.25676,-18.24221,-9.735713,-8.269435,-6.417965,1.894547,2.524472,-0.5509226,4.335618,4.451285,5.723138,6.950324,6.069437,6.387768,2.512211,3.077536,0.702606,2.183476,1.33508,1.27118,1.041762,0.02407328,-2.181218,-0.6634611,-0.3057903,1.174272,2.103736,3.854355,4.373513,4.468504,4.69989,4.878474,5.584224,4.642708,11.29077,12.22262,3.344252
103.6626,32.07816,2.213269,-22.22635,-16.95677,-12.63534,-6.807464,-3.271209,-3.20187,3.226655,2.228984,2.284213,4.244552,4.518266,5.778551,5.18171,4.309239,4.208849,2.702213,3.685526,3.25837,2.027045,1.687799,0.06572271,-0.8927382,-0.3548589,-0.8091826,-0.9016831,-0.6516917,-1.740998,1.66367,2.895094,3.867483,3.186275,4.382,4.923994,5.42126,1.510576,9.400079,13.84701,11.65276
103.6626,32.07816,1.701114,-21.19815,-13.50463,-11.41772,-6.069414,-0.8623825,-0.08795335,3.441839,4.596279,4.193404,5.051626,5.804003,7.935236,4.550032,3.649722,3.419916,5.044353,2.800973,3.907234,1.306959,1.386116,-0.7389222,-2.183694,-1.343667,-2.355413,-3.502014,-2.475928,-4.945138,-0.4796624,0.3607488,1.257908,0.1148669,2.552403,4.082783,3.835308,-0.5594881,6.402297,11.92623,8.724972
103.6626,32.07817,0.7438932,-20.25312,-11.39658,-12.56183,-9.098416,-6.798717,0.5985224,4.394822,5.594736,7.185563,8.037228,4.984054,10.08227,6.152931,5.192626,2.819063,5.813273,4.560539,2.775139,1.609075,-0.4648955,-0.5986687,-1.252509,-0.9458392,-2.648773,-3.364537,-2.691632,-3.688644,-1.269427,-1.711976,1.496464,0.03299711,2.431096,4.033224,1.242208,-0.5544663,4.452525,8.144249,6.479988
103.6626,32.07817,-0.3981281,-18.0382,-17.25739,-14.47793,-12.42655,-6.307179,-1.245197,2.39164,-1.822801,3.374127,4.905637,4.981903,7.688777,6.435843,5.251991,2.537413,4.392973,5.921084,1.129724,3.54477,-0.3031133,-0.7023513,-0.2968645,0.1381888,-2.016747,-2.50923,-0.3397261,1.409607,1.800863,1.818677,4.159534,1.526193,1.445138,4.260215,0.7316326,1.027753,5.050074,7.62653,1.035105
103.6625,32.07817,1.364998,-21.0014,-15.54046,-10.76324,-15.22565,-2.892351,1.555001,4.296277,2.21527,7.073478,6.862436,9.996517,7.095009,4.304589,3.056273,3.757925,2.139078,6.938066,2.375941,6.712841,-0.007477913,1.354723,0.5234202,-2.804668,-3.055845,-4.252112,-8.416556,-3.042833,5.644255,4.524176,5.702821,2.940657,0.6453883,6.131674,3.228203,3.416141,4.583301,6.966374,-0.2883511
103.6625,32.07818,0.7833073,-19.52179,-18.60027,-16.51269,-8.922343,-6.552032,0.5474546,1.603554,5.084242,4.629842,7.561273,5.767369,4.994899,5.14949,4.117792,4.162269,3.227427,1.46393,4.942713,0.7541282,2.116592,-0.2384408,0.4692859,-2.065954,-2.106089,-1.200894,-1.882799,0.884892,-0.1782813,1.051308,2.659971,1.948551,4.673813,3.535413,3.18583,4.503985,9.627152,11.20548,2.404708
103.6625,32.07818,0.02334563,-19.4258,-17.12858,-14.52601,-5.416539,-0.965019,0.7608771,3.136596,4.680119,4.709672,7.589421,6.836918,5.230041,5.361971,4.261408,4.896696,3.348222,2.946733,3.747678,2.507167,0.8695489,-0.7644035,-0.5740861,-1.297501,-1.534573,-1.627899,-1.91644,-0.3569677,0.3985535,2.209568,2.26936,2.437701,3.963304,3.950182,3.405137,3.674937,5.749295,8.186355,-0.6252087
103.6625,32.07819,-1.937502,-16.80771,-13.62496,-10.55029,-3.40268,0.2759272,3.574237,3.325948,3.884928,3.613606,6.209905,5.453837,4.234232,4.966787,3.734128,2.855307,4.654041,4.838712,2.537762,2.076214,-1.08886,-0.5226288,-3.423028,0.2384156,-1.505419,-3.955968,-3.354268,-2.725841,-1.885899,-0.1798708,-0.7913517,-0.7411889,2.965067,1.449859,1.571074,1.548677,3.656528,3.071264,-5.726873
103.6624,32.07819,-1.384265,-16.86892,-10.86863,-11.52387,-6.512595,-0.6657974,2.378649,3.5364,3.514558,5.727725,6.056998,5.817489,3.601922,5.378128,4.184653,2.47546,3.74697,3.917205,3.694868,2.493108,-0.2389985,-0.66183,-3.421274,-0.6965466,-2.294991,-5.174735,-4.657635,-3.859742,-2.455288,-2.481363,-0.5857986,-1.227009,1.749059,1.383273,1.632299,1.588731,2.992845,3.277186,-4.290489
103.6624,32.0782,-0.6409855,-19.91929,-20.42675,-12.08069,-6.03456,-0.8779992,4.634968,9.90408,9.430968,11.99022,13.23857,8.684364,8.300895,3.846586,2.561603,4.151211,2.698305,1.250804,6.699854,4.54064,0.4764502,-1.764724,-0.8828652,0.8704792,-1.953994,-2.105995,-2.912657,0.1476725,-0.9731163,2.151643,2.039845,1.191411,2.658589,1.901644,4.266364,1.927548,5.225795,6.99325,-3.416259
103.6623,32.07821,-2.719848,-16.92112,-14.34481,-11.54024,-6.457575,-3.526144,1.916464,3.89578,4.583192,5.632198,5.47541,6.390752,6.037496,5.504022,4.191072,3.390522,2.574276,3.573028,4.084671,3.300453,-0.7411932,-1.242049,-1.743181,-1.920971,-2.977959,-2.900944,-3.301201,-2.166823,-1.476393,0.8161438,0.7305266,-0.2517466,1.619165,1.249443,0.8526704,2.278692,2.155132,3.95779,-6.518261
103.6624,32.0782,-2.465177,-17.22264,-13.25377,-11.44316,-6.861546,-4.515064,3.785888,3.915463,3.718217,6.470029,7.003128,7.18649,5.988917,4.768322,3.467415,3.273199,2.570625,3.13165,3.875129,4.574009,-0.2746139,-0.7064723,-1.475811,0.1594481,-1.585694,-1.430868,-0.9282376,0.7465832,-0.9557801,2.772229,1.328309,-0.1116194,2.445166,2.017549,1.703595,2.234246,2.00393,7.411715,-4.044383
103.6623,32.07821,-1.788446,-17.08078,-13.79298,-11.59901,-5.58554,-2.999344,1.075078,4.554502,5.167038,4.590895,5.910818,6.169591,5.093261,6.033769,4.836008,3.736503,2.479831,3.947611,3.543477,2.606283,0.2622279,-0.4022919,-2.264168,-0.8876597,-1.996664,-2.031427,-2.211038,-0.7914885,0.01943405,1.438644,1.224757,1.499403,0.8043439,2.148447,2.412353,2.993764,3.837119,5.125054,-3.013193
103.6623,32.07821,-1.113891,-10.57385,-9.264913,-5.583915,1.613588,5.059047,8.62656,8.148452,10.7852,10.29908,10.71802,12.94448,1.031314,7.959579,7.103156,4.059683,-0.9355799,6.280436,2.038446,-0.06909677,2.44001,2.608861,-4.476986,2.943989,2.4786,2.07497,3.642771,8.209791,5.249743,4.660525,6.926378,5.817717,12.33008,6.996414,5.839504,7.429564,11.6319,12.23004,3.085271
103.6622,32.07823,-4.820367,-15.13964,-11.34546,-7.878812,-6.075433,-2.490997,2.416644,3.816581,2.759592,5.37211,4.419954,7.062125,6.928069,6.648966,5.342461,3.773509,2.077998,4.456193,4.098173,1.616058,2.233033,-2.709698,-11.10652,-1.324028,-2.33814,-4.111213,-0.5359219,-4.412537,-1.188075,1.329933,1.06079,0.1548494,4.663915,-0.008319783,-1.003917,2.881577,0.6149513,-2.890486,-7.757321
103.6621,32.07824,1.238348,-19.16512,-14.41887,-10.07762,-1.279942,0.2002346,-0.4306808,3.2689,1.610129,2.456154,7.057969,7.855219,0.1217765,4.752994,4.014671,1.856365,5.431637,5.72279,4.371816,1.127157,2.386934,-1.205661,0.3089559,-0.3734663,1.929606,1.26105,-0.1437366,4.880602,-1.457253,0.9423401,-2.365972,5.210954,4.855304,8.764573,5.205338,2.784187,2.017065,1.991149,-2.719344
103.6621,32.07824,0.07520322,-15.8008,-13.81345,-11.17383,-7.242694,-3.734962,-1.0516,2.145393,1.165052,5.641955,6.981386,7.289342,6.996078,5.276485,4.16758,4.220942,3.930794,5.925924,3.480617,3.601527,-0.1919254,-0.4681472,-4.150942,-2.810014,-1.226597,-2.930426,-1.606358,0.7647172,0.5200859,0.9774503,2.770654,2.776766,3.238309,5.984075,3.251736,5.269289,4.818831,9.260485,4.096381
103.6621,32.07824,0.6903825,-15.01539,-12.49251,-10.69833,-9.925595,-5.523334,-4.213856,7.499758,1.105033,4.839152,7.666692,7.870819,6.902224,5.675989,4.616785,4.972092,3.175113,7.559786,3.153452,1.952459,1.419276,0.2688281,0.593788,-4.98387,0.9846525,-3.560958,0.1994645,3.673794,1.790685,6.986748,2.286541,4.044202,-1.585842,4.956937,2.48065,9.085503,4.317112,12.89281,4.582773
103.662,32.07825,-1.447867,-14.19209,-7.887946,-9.318839,-5.802111,-3.272767,0.1210746,-0.8934601,6.755723,8.716287,11.5479,4.932313,8.930984,7.433179,6.160619,7.497769,3.812466,6.362167,3.467619,2.154895,-2.432018,-2.339398,0.5167694,-3.029173,-4.040194,-2.852818,-4.274981,-2.582635,-3.376955,-1.780174,-2.229897,1.565616,1.180151,1.934216,0.6828484,-2.85835,-2.081376,8.748762,-2.379357
103.662,32.07826,-9.108831,-9.663318,-2.098795,-4.59018,-4.86133,3.390372,-0.4407496,-4.823553,-3.355436,6.569658,7.983993,9.048682,3.891232,10.86965,8.835364,4.653851,11.53574,5.385603,3.143428,-1.301178,-1.693435,-10.79487,1.068639,-11.90577,-5.69169,5.619076,6.170779,8.249417,4.307701,5.642462,0.9619673,1.02122,-4.017643,-0.08917091,-0.7554955,-3.421935,-1.480792,-3.083584,-7.134326
